UUID;Teste automático;Modo;Tratamento;Tabela (Modbus);Tipo (Modbus);Registrador (Modbus);Tipo (DNP3);Índice (DNP3);Limite inferior;Limite superior;Valor default;Divisor;Unidade pt;Unidade en;Unidade es;Conversão pt;Conversão en;Conversão es;Opcional;Condicional;Nível de acesso;Descrição pt;Descrição en;Descrição es;Display pt;Display en;Display es;Observações;Funcionalidade pt;Funcionalidade en;Funcionalidade es;Grupo pt;Grupo en;Grupo es;Classificação;Gráfico rápido;Histórico de dados;IEC 61850;Link;CDC;;UUID;Display pt
d55a5ddaba9f4aaa945b0d09cb207cf0;1;RW;Bit;TabEscritaBinRele;Coil;107;Binary output;25;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;;;Público;Parâmetro de associação do relé 6 aos alarmes de classificação amarela;Parameter of relay 6 assigned to yellow rating;;ADV\RELY\GENR\RELY6\YELW;ADV\RELY\GENR\RELY6\YELW;ADV\RELY\GENR\RELY6\YELW;;;;;Associação de relés;Relay Association;;Debug;;;;;;;ad14189fd47748de98cac400e29a7546;ADV\RELY\GENR\RELY7\BLUE
0d38c18a2720423cabf83af65fa5b20d;1;RW;Bit;TabEscritaBinRele;Coil;108;Binary output;26;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;;;Público;Parâmetro de associação do relé 7 aos alarmes de classificação amarela;Parameter of relay 7 assigned to yellow rating;;ADV\RELY\GENR\RELY7\YELW;ADV\RELY\GENR\RELY7\YELW;ADV\RELY\GENR\RELY7\YELW;;;;;Associação de relés;Relay Association;;Debug;;;;;;;1b2affd4eb1448eea4104559db1979c2;ADV\RELY\GENR\RELY5\RED
24bf645aff59440cbf45bcf3a92e1418;1;RW;Bit;TabEscritaBinRele;Coil;109;Binary output;27;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;;;Público;Parâmetro de associação do relé 5 aos alarmes de classificação azul;Parameter of relay 5 assigned to blue rating;;ADV\RELY\GENR\RELY5\BLUE;ADV\RELY\GENR\RELY5\BLUE;ADV\RELY\GENR\RELY5\BLUE;;;;;Associação de relés;Relays assignments;;Debug;;;;;;;e03592aaf7664eed9481c416244f58b6;ADV\RELY\GENR\RELY6\RED
5a750d05c9fc4e5cb8955cd433ba33ff;1;RW;Bit;TabEscritaBinRele;Coil;110;Binary output;28;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;;;Público;Parâmetro de associação do relé 6 aos alarmes de classificação azul;Parameter of relay 6 assigned to blue rating;;ADV\RELY\GENR\RELY6\BLUE;ADV\RELY\GENR\RELY6\BLUE;ADV\RELY\GENR\RELY6\BLUE;;;;;Associação de relés;Relay Association;;Debug;;;;;;;e92920e12ec946ceb3226495a55afdbc;ADV\RELY\GENR\RELY7\RED
ad14189fd47748de98cac400e29a7546;1;RW;Bit;TabEscritaBinRele;Coil;111;Binary output;29;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;;;Público;Parâmetro de associação do relé 7 aos alarmes de classificação azul;Parameter of relay 7 assigned to blue rating;;ADV\RELY\GENR\RELY7\BLUE;ADV\RELY\GENR\RELY7\BLUE;ADV\RELY\GENR\RELY7\BLUE;;;;;Associação de relés;Relay Association;;Debug;;;;;;;;
1b2affd4eb1448eea4104559db1979c2;1;RW;Bit;TabEscritaBinRele;Coil;112;Binary output;30;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;;;Público;Parâmetro de associação do relé 5 aos alarmes de classificação vermelha;Parameter of relay 5 assigned to red rating;;ADV\RELY\GENR\RELY5\RED;ADV\RELY\GENR\RELY5\RED;ADV\RELY\GENR\RELY5\RED;;;;;Associação de relés;Relays assignments;;Debug;;;;;;;b455da8dfbec4e399c4ca9493fa6066a;TEMP\CONF\PT1
e03592aaf7664eed9481c416244f58b6;1;RW;Bit;TabEscritaBinRele;Coil;113;Binary output;31;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;;;Público;Parâmetro de associação do relé 6 aos alarmes de classificação vermelha;Parameter of relay 6 assigned to red rating;;ADV\RELY\GENR\RELY6\RED;ADV\RELY\GENR\RELY6\RED;ADV\RELY\GENR\RELY6\RED;;;;;Associação de relés;Relay Association;;Debug;;;;;;;e6eb9d1330154cb2855dfc2f8998aabe;TEMP\CONF\PT2
e92920e12ec946ceb3226495a55afdbc;1;RW;Bit;TabEscritaBinRele;Coil;114;Binary output;32;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;;;Público;Parâmetro de associação do relé 7 aos alarmes de classificação vermelha;Parameter of relay 7 assigned to red rating;;ADV\RELY\GENR\RELY7\RED;ADV\RELY\GENR\RELY7\RED;ADV\RELY\GENR\RELY7\RED;;;;;Associação de relés;Relay Association;;Debug;;;;;;;46281e99d7e64d9882c2cab49cdfff61;TEMP\CONF\ENAB
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
b455da8dfbec4e399c4ca9493fa6066a;0;RW;Bit;TabEscritaBinRtd;Coil;10000;Binary output;33;0;1;0;1;;;;0=Off\1=1x3;0=Off\1=1x3;;;;Público;Parâmetro de habilitar sensor de temperatura 1;Parameter of enable temperature sensor 1;;TEMP\CONF\PT1;TEMP\CONF\PT1;TEMP\CONF\PT1;;;;;Configuração;Settings;;Debug;;;;;;;6253390b7a5146deb47dfa3715fd872a;TEMP\CONF\OIL1
e6eb9d1330154cb2855dfc2f8998aabe;0;RW;Bit;TabEscritaBinRtd;Coil;10001;Binary output;34;0;1;0;1;;;;0=Off\1=1x3;0=Off\1=1x3;;;;Público;Parâmetro de habilitar sensor de temperatura 2;Parameter of enable temperature sensor 2;;TEMP\CONF\PT2;TEMP\CONF\PT2;TEMP\CONF\PT2;;;;;Configuração;Settings;;Debug;;;;;;;bab486addc2a45d3bceef773b47b48b4;TEMP\CONF\OIL2
46281e99d7e64d9882c2cab49cdfff61;1;RW;Bit;TabEscritaBinRtd;Coil;10002;Binary output;5;0;1;1;1;;;;0=Off\1=On;0=OFF\1=ON;;;;Público;Parâmetro de habilitar funcionalidade de temperatura;Parameter of enable temperature feature;;TEMP\CONF\ENAB;TEMP\CONF\ENAB;TEMP\CONF\ENAB;;;;;Configuração;Settings;;Debug;;;;;;;27a758b6d1e24956872372b4b16c0bb1;TEMP\CONF\MTD
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3040ea0966a84406b753a4a8d699ff6c;TEMP\CONF\SIMU
6253390b7a5146deb47dfa3715fd872a;0;RW;16;TabEscritaRtd;Holding register;10000;Analog output;15;0;2;1;1;;;;0=Off\1=PT1\2=PT2;0=Off\1=PT1\2=PT2;;;;Público;Parâmetro de selecionar sensor 1 para temperatura do óleo;Parameter of sensor 1 selection for oil temperature;;TEMP\CONF\OIL1;TEMP\CONF\OIL1;TEMP\CONF\OIL1;;;;;Configuração;Settings;;Debug;;;;;;;;
bab486addc2a45d3bceef773b47b48b4;0;RW;16;TabEscritaRtd;Holding register;10001;Analog output;16;0;2;0;1;;;;0=Off\1=PT1\2=PT2;0=Off\1=PT1\2=PT2;;;;Público;Parâmetro de selecionar sensor redundante para temperatura do óleo;Parameter of redundant sensor selection for oil temperature;;TEMP\CONF\OIL2;TEMP\CONF\OIL2;TEMP\CONF\OIL2;;;;;Configuração;Settings;;Debug;;;;;;;3e3b3020e49a437c91e32b811d416f33;ADV\RELY\TEMP\RELY5\OALR
27a758b6d1e24956872372b4b16c0bb1;1;RW;16;TabEscritaRtd;Holding register;10002;Analog output;17;10;60;40;10;°C;°C;;;;;;;Público;Parâmetro de máxima diferença de temperatura entre sensores redundantes;Parameter of maximum temperature difference between redundant sensors;;TEMP\CONF\MTD;TEMP\CONF\MTD;TEMP\CONF\MTD;;;;;Configuração;Settings;;Debug;;;;;;;0300859a34b34bc7a6207770716701bd;ADV\RELY\TEMP\RELY6\OALR
3040ea0966a84406b753a4a8d699ff6c;0;RW;16;TabEscritaRtd;Holding register;10003;Analog output;18;0;2;0;1;;;;0=Off\1=PT1\2=PT2;0=Off\1=PT1\2=PT2;;;;Público;Parâmetro de simulação do sensor de temperatura;Parameter of temperature sensor simulation;;TEMP\CONF\SIMU;TEMP\CONF\SIMU;TEMP\CONF\SIMU;;;;;Configuração;Settings;;Debug;;;;;;;847580d6e06948df826342975d0208cc;ADV\RELY\TEMP\RELY7\OALR
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;a75c016627a0414489ff9a9a587b9007;ADV\RELY\TEMP\RELY5\OTDL
3e3b3020e49a437c91e32b811d416f33;1;RW;Bit;TabEscritaBinOleo;Coil;10100;Binary output;35;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;;;Público;Parâmetro de associação do relé 5 ao alarme por temperatura do óleo;Parameter of relay 5 assigned to alarm by oil temperature;;ADV\RELY\TEMP\RELY5\OALR;ADV\RELY\TEMP\RELY5\OALR;ADV\RELY\TEMP\RELY5\OALR;;;;;Associação de relés;Relays assignments;;Debug;;;;;;;911867d32fcb42e1a2031b6606feb848;ADV\RELY\TEMP\RELY6\OTDL
0300859a34b34bc7a6207770716701bd;1;RW;Bit;TabEscritaBinOleo;Coil;10101;Binary output;36;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;;;Público;Parâmetro de associação do relé 6 ao alarme por temperatura do óleo;Parameter of relay 6 assigned to alarm by oil temperature;;ADV\RELY\TEMP\RELY6\OALR;ADV\RELY\TEMP\RELY6\OALR;ADV\RELY\TEMP\RELY6\OALR;;;;;Associação de relés;Relay Association;;Debug;;;;;;;1d0d77bc63874a8cba507df9d461ba31;ADV\RELY\TEMP\RELY7\OTDL
847580d6e06948df826342975d0208cc;1;RW;Bit;TabEscritaBinOleo;Coil;10102;Binary output;37;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;;;Público;Parâmetro de associação do relé 7 ao alarme por temperatura do óleo;Parameter of relay 7 assigned to alarm by oil temperature;;ADV\RELY\TEMP\RELY7\OALR;ADV\RELY\TEMP\RELY7\OALR;ADV\RELY\TEMP\RELY7\OALR;;;;;Associação de relés;Relay Association;;Debug;;;;;;;;
a75c016627a0414489ff9a9a587b9007;1;RW;Bit;TabEscritaBinOleo;Coil;10103;Binary output;38;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;;;Público;Parâmetro de associação do relé 5 ao alarme por retardo de desligamento por temperatura do óleo;Parameter of relay 5 assigned to delay for trip by oil temperature;;ADV\RELY\TEMP\RELY5\OTDL;ADV\RELY\TEMP\RELY5\OTDL;ADV\RELY\TEMP\RELY5\OTDL;;;;;Associação de relés;Relays assignments;;Debug;;;;;;;b56be7fae86d4cacaaaf12812b1053a5;TEMP\ALARM\VAL\OALR
911867d32fcb42e1a2031b6606feb848;1;RW;Bit;TabEscritaBinOleo;Coil;10104;Binary output;39;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;;;Público;Parâmetro de associação do relé 6 ao alarme por retardo de desligamento por temperatura do óleo;Parameter of relay 6 assigned to delay for trip by oil temperature;;ADV\RELY\TEMP\RELY6\OTDL;ADV\RELY\TEMP\RELY6\OTDL;ADV\RELY\TEMP\RELY6\OTDL;;;;;Associação de relés;Relay Association;;Debug;;;;;;;8d3a8b21c4f046b8ab04ace6e2824db2;TEMP\ALARM\VAL\OTRP
1d0d77bc63874a8cba507df9d461ba31;1;RW;Bit;TabEscritaBinOleo;Coil;10105;Binary output;40;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;;;Público;Parâmetro de associação do relé 7 ao alarme por retardo de desligamento por temperatura do óleo;Parameter of relay 7 assigned to delay for trip by oil temperature;;ADV\RELY\TEMP\RELY7\OTDL;ADV\RELY\TEMP\RELY7\OTDL;ADV\RELY\TEMP\RELY7\OTDL;;;;;Associação de relés;Relay Association;;Debug;;;;;;;a5b07116deaa460a8052b416ea454a79;TEMP\ALARM\VAL\OTDL
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27327332593847f7a927c12ec5e1ad5d;TEMP\ALARM\CLAS\OALR
b56be7fae86d4cacaaaf12812b1053a5;1;RW;16;TabEscritaOleo;Holding register;10100;Analog output;19;-55;200;95;1;°C;°C;;;;;;;Público;Parâmetro de alarme por temperatura do óleo;Parameter of alarm by oil temperature;;TEMP\ALARM\VAL\OALR;TEMP\ALARM\VAL\OALR;TEMP\ALARM\VAL\OALR;;;;;Alarmes;Alarms;;Parâmetro;;;;;;;b93c9d2392334616a3992c0179ccf6b5;TEMP\ALARM\CLAS\OTRP
8d3a8b21c4f046b8ab04ace6e2824db2;1;RW;16;TabEscritaOleo;Holding register;10101;Analog output;20;-55;200;105;1;°C;°C;;;;;;;Público;Parâmetro de desligamento por temperatura do óleo;Parameter of alarm by trip by oil temperature;;TEMP\ALARM\VAL\OTRP;TEMP\ALARM\VAL\OTRP;TEMP\ALARM\VAL\OTRP;;;;;Alarmes;Alarms;;Parâmetro;;;;;;;6fe64e8e9fe145cfb80a7e6c421dbcee;TEMP\ALARM\CLAS\OTDL
a5b07116deaa460a8052b416ea454a79;1;RW;16;TabEscritaOleo;Holding register;10102;Analog output;21;0;200;200;10;min;min;;;;;;;Público;Parâmetro de retardo de desligamento por temperatura do óleo;Parameter of delay for trip by oil temperature;;TEMP\ALARM\VAL\OTDL;TEMP\ALARM\VAL\OTDL;TEMP\ALARM\VAL\OTDL;;;;;Alarmes;Alarms;;Parâmetro;;;;;;;;
27327332593847f7a927c12ec5e1ad5d;1;RW;16;TabEscritaOleo;Holding register;10103;Analog output;22;1;3;3;1;;;;1=Azul\2=Amarelo\3=Vermelho;1=Blue\2=Yellow\3=Red;;;;Público;Parâmetro de classificação do alarme por temperatura do óleo;Parameter of classification of alarm by oil temperature;;TEMP\ALARM\CLAS\OALR;TEMP\ALARM\CLAS\OALR;TEMP\ALARM\CLAS\OALR;;;;;Classificação de alarmes;Alarms classification;;Parâmetro;;;;;;;f30c43ccd95547ecaad750f5edc44f5f;TEMP\TRF\CONF\TYPE
b93c9d2392334616a3992c0179ccf6b5;1;RW;16;TabEscritaOleo;Holding register;10104;Analog output;23;1;3;3;1;;;;1=Azul\2=Amarelo\3=Vermelho;1=Blue\2=Yellow\3=Red;;;;Público;Parâmetro de classificação do desligamento por temperatura do óleo;Parameter of classification of trip by oil temperature;;TEMP\ALARM\CLAS\OTRP;TEMP\ALARM\CLAS\OTRP;TEMP\ALARM\CLAS\OTRP;;;;;Classificação de alarmes;Alarms classification;;Parâmetro;;;;;;;cd013e7c725741669dd21ea789f01415;ADV\RELY\TEMP\RELY5\W1AL
6fe64e8e9fe145cfb80a7e6c421dbcee;1;RW;16;TabEscritaOleo;Holding register;10105;Analog output;24;1;3;3;1;;;;1=Azul\2=Amarelo\3=Vermelho;1=Blue\2=Yellow\3=Red;;;;Público;Parâmetro de classificação do alarme por retardo de desligamento por temperatura do óleo;Parameter of classification of alarm by delay for trip by oil temperature;;TEMP\ALARM\CLAS\OTDL;TEMP\ALARM\CLAS\OTDL;TEMP\ALARM\CLAS\OTDL;;;;;Classificação de alarmes;Alarms classification;;Parâmetro;;;;;;;e45ea50ef83e46e9880fc416b7c26c65;ADV\RELY\TEMP\RELY6\W1AL
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;df8bb4916ed54509b21e3f8e06a4bf2e;ADV\RELY\TEMP\RELY7\W1AL
f30c43ccd95547ecaad750f5edc44f5f;1;RW;Bit;TabEscritaBinEnrolamento1;Coil;10200;Binary output;41;0;1;0;1;;;;0=ANSI\1=IEC;0=ANSI\1=IEC;;;;Público;Parâmetro de norma de referência para o fator hotspot;Parameter of reference standard for the hotspot factor;;TEMP\TRF\CONF\TYPE;TEMP\TRF\CONF\TYPE;TEMP\TRF\CONF\TYPE;;;;;Transformador;Transformer;;Parâmetro;;;;;;;be532dd8649d43e9b8b539b4ee77b501;ADV\RELY\TEMP\RELY5\W1DL
cd013e7c725741669dd21ea789f01415;1;RW;Bit;TabEscritaBinEnrolamento1;Coil;10201;Binary output;42;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;;;Público;Parâmetro de associação do relé 5 ao alarme por temperatura do enrolamento 1;Parameter of relay 5 assigned to alarm by winding 1 temperature;;ADV\RELY\TEMP\RELY5\W1AL;ADV\RELY\TEMP\RELY5\W1AL;ADV\RELY\TEMP\RELY5\W1AL;;;;;Associação de relés;Relays assignments;;Debug;;;;;;;2b4ea7b2a88a4e4e9a9e1593dfe34dba;ADV\RELY\TEMP\RELY6\W1DL
e45ea50ef83e46e9880fc416b7c26c65;1;RW;Bit;TabEscritaBinEnrolamento1;Coil;10202;Binary output;43;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;;;Público;Parâmetro de associação do relé 6 ao alarme por temperatura do enrolamento 1;Parameter of relay 6 assigned to alarm by winding 1 temperature;;ADV\RELY\TEMP\RELY6\W1AL;ADV\RELY\TEMP\RELY6\W1AL;ADV\RELY\TEMP\RELY6\W1AL;;;;;Associação de relés;Relay Association;;Debug;;;;;;;efaa31b3dc5f4cd69794920416de4a2d;ADV\RELY\TEMP\RELY7\W1DL
df8bb4916ed54509b21e3f8e06a4bf2e;1;RW;Bit;TabEscritaBinEnrolamento1;Coil;10203;Binary output;44;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;;;Público;Parâmetro de associação do relé 7 ao alarme por temperatura do enrolamento 1;Parameter of relay 7 assigned to alarm by winding 1 temperature;;ADV\RELY\TEMP\RELY7\W1AL;ADV\RELY\TEMP\RELY7\W1AL;ADV\RELY\TEMP\RELY7\W1AL;;;;;Associação de relés;Relay Association;;Debug;;;;;;;;
be532dd8649d43e9b8b539b4ee77b501;1;RW;Bit;TabEscritaBinEnrolamento1;Coil;10204;Binary output;45;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;;;Público;Parâmetro de associação do relé 5 ao alarme por retardo de desligamento por temperatura do enrolamento 1;Parameter of relay 5 assigned to alarm by winding 1 temperature trip delay;;ADV\RELY\TEMP\RELY5\W1DL;ADV\RELY\TEMP\RELY5\W1DL;ADV\RELY\TEMP\RELY5\W1DL;;;;;Associação de relés;Relays assignments;;Debug;;;;;;;0d527136386045eca8475244a725867c;TEMP\ALARM\VAL\W1AL
2b4ea7b2a88a4e4e9a9e1593dfe34dba;1;RW;Bit;TabEscritaBinEnrolamento1;Coil;10205;Binary output;46;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;;;Público;Parâmetro de associação do relé 6 ao alarme por retardo de desligamento por temperatura do enrolamento 1;Parameter of relay 6 assigned to alarm by winding 1 temperature trip delay;;ADV\RELY\TEMP\RELY6\W1DL;ADV\RELY\TEMP\RELY6\W1DL;ADV\RELY\TEMP\RELY6\W1DL;;;;;Associação de relés;Relay Association;;Debug;;;;;;;00f9b9bc2ce34baf971ae314c58d2d8c;TEMP\ALRM\VAL\W1TP
efaa31b3dc5f4cd69794920416de4a2d;1;RW;Bit;TabEscritaBinEnrolamento1;Coil;10206;Binary output;47;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;;;Público;Parâmetro de associação do relé 7 ao alarme por retardo de desligamento por temperatura do enrolamento 1;Parameter of relay 7 assigned to alarm by delay for trip by winding 1 temperature;;ADV\RELY\TEMP\RELY7\W1DL;ADV\RELY\TEMP\RELY7\W1DL;ADV\RELY\TEMP\RELY7\W1DL;;;;;Associação de relés;Relay Association;;Debug;;;;;;;c73597919c8b453ab780b479649b2cd6;TEMP\TRF\CONF\WIND
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;fd63730ea7e7469796adf1e2600b40a7;TEMP\TRF\CONF\TW1
0d527136386045eca8475244a725867c;1;RW;16;TabEscritaEnrolamento1;Holding register;10200;Analog output;25;-55;200;105;1;°C;°C;;;;;;;Público;Parâmetro de alarme por temperatura do enrolamento 1;Parameter of alarm by winding 1 temperature;;TEMP\ALARM\VAL\W1AL;TEMP\ALARM\VAL\W1AL;TEMP\ALARM\VAL\W1AL;;;;;Alarmes;Alarms;;Parâmetro;;;;;;;40d24da3bf434b8594eb833ede2a4efb;TEMP\ALARM\VAL\W1DL
00f9b9bc2ce34baf971ae314c58d2d8c;1;RW;16;TabEscritaEnrolamento1;Holding register;10201;Analog output;26;-55;200;120;1;°C;°C;;;;;;;Público;Parâmetro de desligamento por temperatura do enrolamento 1;Parameter of trip by winding 1 temperature;;TEMP\ALRM\VAL\W1TP;TEMP\ALRM\VAL\W1TP;TEMP\ALRM\VAL\W1TP;;;;;Alarmes;Alarms;;Parâmetro;;;;;;;2a2b69f548a74dc6899c95324c6230ef;TEMP\ALARM\CLAS\W1AL
c73597919c8b453ab780b479649b2cd6;1;RW;16;TabEscritaEnrolamento1;Holding register;10202;Analog output;27;1;3;1;1;;;;;;;;;Público;Parâmetro de configuração da quantidade de enrolamentos disponíveis;Parameter of available windings quantity;;TEMP\TRF\CONF\WIND;TEMP\TRF\CONF\WIND;TEMP\TRF\CONF\WIND;;;;;Transformador;Transformer;;Parâmetro;;;;;;;cf274c49312e4faebbd60df036c86088;TEMP\ALARM\CLAS\W1TP
fd63730ea7e7469796adf1e2600b40a7;1;RW;16;TabEscritaEnrolamento1;Holding register;10203;Analog output;28;72;999;300;1;s;s;;;;;;;Público;Parâmetro de constante térmica do enrolamento 1;Parameter of winding 1 thermal constant;;TEMP\TRF\CONF\TW1;TEMP\TRF\CONF\TW1;TEMP\TRF\CONF\TW1;;;;;Transformador;Transformer;;Parâmetro;;;;;;;38ee4ff9c585473aa4ea6e8b8473c6b7;TEMP\ALARM\CLAS\W1DL
40d24da3bf434b8594eb833ede2a4efb;1;RW;16;TabEscritaEnrolamento1;Holding register;10204;Analog output;29;0;200;200;10;min;min;;;;;;;Público;Parâmetro de retardo de desligamento por temperatura do enrolamento 1;Parameter of delay for trip by winding 1 temperature;;TEMP\ALARM\VAL\W1DL;TEMP\ALARM\VAL\W1DL;TEMP\ALARM\VAL\W1DL;;;;;Alarmes;Alarms;;Parâmetro;;;;;;;90fb8ba461544a8f9303d9366c83517f;TEMP\TRF\CSTG\STAG0\HOT1
2a2b69f548a74dc6899c95324c6230ef;1;RW;16;TabEscritaEnrolamento1;Holding register;10205;Analog output;30;1;3;3;1;;;;1=Azul\2=Amarelo\3=Vermelho;1=Blue\2=Yellow\3=Red;;;;Público;Parâmetro de classificação do alarme por temperatura do enrolamento 1;Parameter of classification of alarm by winding 1 temperature;;TEMP\ALARM\CLAS\W1AL;TEMP\ALARM\CLAS\W1AL;TEMP\ALARM\CLAS\W1AL;;;;;Classificação de alarmes;Alarms classification;;Parâmetro;;;;;;;de62cf4651b64ff983d42e9f903bc02d;TEMP\TRF\CSTG\STAG1\HOT1
cf274c49312e4faebbd60df036c86088;1;RW;16;TabEscritaEnrolamento1;Holding register;10206;Analog output;31;1;3;3;1;;;;1=Azul\2=Amarelo\3=Vermelho;1=Blue\2=Yellow\3=Red;;;;Público;Parâmetro de classificação do desligamento por temperatura do enrolamento 1;Parameter of classification of trip by winding 1 temperature;;TEMP\ALARM\CLAS\W1TP;TEMP\ALARM\CLAS\W1TP;TEMP\ALARM\CLAS\W1TP;;;;;Classificação de alarmes;Alarms classification;;Parâmetro;;;;;;;c3ff28511b31461a9971d983404e8744;TEMP\TRF\CSTG\STAG2\HOT1
38ee4ff9c585473aa4ea6e8b8473c6b7;1;RW;16;TabEscritaEnrolamento1;Holding register;10207;Analog output;32;1;3;3;1;;;;1=Azul\2=Amarelo\3=Vermelho;1=Blue\2=Yellow\3=Red;;;;Público;Parâmetro de classificação do alarme por retardo de desligamento por temperatura do enrolamento 1;Parameter of classification of alarm by delay for trip by winding 1 temperature;;TEMP\ALARM\CLAS\W1DL;TEMP\ALARM\CLAS\W1DL;TEMP\ALARM\CLAS\W1DL;;;;;Classificação de alarmes;Alarms classification;;Parâmetro;;;;;;;1f9ce76cb5334ad39d1eb96a6df1c9b8;TEMP\TRF\CSTG\STAG0\EXP1
90fb8ba461544a8f9303d9366c83517f;1;RW;16;TabEscritaEnrolamento1;Holding register;10208;Analog output;33;0;2000;100;100;;;;;;;;;Público;Parâmetro de fator de hot-spot do enrolamento 1 - Estágio de resfriamento 0;Parameter of winding 1 hotspot factor - Cooling stage 0;;TEMP\TRF\CSTG\STAG0\HOT1;TEMP\TRF\CSTG\STAG0\HOT1;TEMP\TRF\CSTG\STAG0\HOT1;;;;;Estágio de resfriamento 0;Cooling stage 0;;Parâmetro;;;;;;;06c5df06165e4a4cb612d5052289d092;TEMP\TRF\CSTG\STAG1\EXP1
de62cf4651b64ff983d42e9f903bc02d;1;RW;16;TabEscritaEnrolamento1;Holding register;10209;Analog output;34;0;2000;100;100;;;;;;;;;Público;Parâmetro de fator de hot-spot do enrolamento 1 - Estágio de resfriamento 1;Parameter of winding 1 hotspot factor - Cooling stage 1;;TEMP\TRF\CSTG\STAG1\HOT1;TEMP\TRF\CSTG\STAG1\HOT1;TEMP\TRF\CSTG\STAG1\HOT1;;;;;Estágio de resfriamento 1;Cooling stage 1;;Parâmetro;;;;;;;c5a8bca90c7841f38f5b896f0956cf76;TEMP\TRF\CSTG\STAG2\EXP1
c3ff28511b31461a9971d983404e8744;1;RW;16;TabEscritaEnrolamento1;Holding register;10210;Analog output;35;0;2000;100;100;;;;;;;;;Público;Parâmetro de fator de hot-spot do enrolamento 1 - Estágio de resfriamento 2;Parameter of winding 1 hotspot factor - Cooling stage 2;;TEMP\TRF\CSTG\STAG2\HOT1;TEMP\TRF\CSTG\STAG2\HOT1;TEMP\TRF\CSTG\STAG2\HOT1;;;;;Estágio de resfriamento 2;Cooling stage 2;;Parâmetro;;;;;;;b2e19addd5944a0988d18ca611ebc9c1;TEMP\TRF\CSTG\STAG0\OWG1
1f9ce76cb5334ad39d1eb96a6df1c9b8;1;RW;16;TabEscritaEnrolamento1;Holding register;10211;Analog output;36;0;40;13;10;;;;;;;;;Público;Parâmetro de expoente 2M do enrolamento 1 - Estágio de resfriamento 0;Parameter of winding 1 2M exponent - Cooling stage 0;;TEMP\TRF\CSTG\STAG0\EXP1;TEMP\TRF\CSTG\STAG0\EXP1;TEMP\TRF\CSTG\STAG0\EXP1;;;;;Estágio de resfriamento 0;Cooling stage 0;;Parâmetro;;;;;;;93f065163d2243e180ba7e329c53f131;TEMP\TRF\CSTG\STAG1\OWG1
06c5df06165e4a4cb612d5052289d092;1;RW;16;TabEscritaEnrolamento1;Holding register;10212;Analog output;37;0;40;13;10;;;;;;;;;Público;Parâmetro de expoente 2M do enrolamento 1 - Estágio de resfriamento 1;Parameter of winding 1 2M exponent - Cooling stage 1;;TEMP\TRF\CSTG\STAG1\EXP1;TEMP\TRF\CSTG\STAG1\EXP1;TEMP\TRF\CSTG\STAG1\EXP1;;;;;Estágio de resfriamento 1;Cooling stage 1;;Parâmetro;;;;;;;81d6f2597f1b4ab396e5aff4ff8594f3;TEMP\TRF\CSTG\STAG2\OWG1
c5a8bca90c7841f38f5b896f0956cf76;1;RW;16;TabEscritaEnrolamento1;Holding register;10213;Analog output;38;0;40;13;10;;;;;;;;;Público;Parâmetro de expoente 2M do enrolamento 1 - Estágio de resfriamento 2;Parameter of winding 1 2M exponent - Cooling stage 2;;TEMP\TRF\CSTG\STAG2\EXP1;TEMP\TRF\CSTG\STAG2\EXP1;TEMP\TRF\CSTG\STAG2\EXP1;;;;;Estágio de resfriamento 2;Cooling stage 2;;Parâmetro;;;;;;;00a6801188dd494793f661b8f64a6377;TEMP\TRF\CONF\RTI1
