UUID;Teste automático;Modo;Tratamento;Tabela (Modbus);Tipo (Modbus);Registrador (Modbus);Tipo (DNP3);Índice (DNP3);Limite inferior;Limite superior;Valor default;Divisor;Unidade pt;Unidade en;Unidade es;Conversão pt;Conversão en;Conversão es;Opcional;Condicional;Nível de acesso;Descrição pt;Descrição en;Descrição es;Display pt;Display en;Display es;Observações;Funcionalidade pt;Funcionalidade en;Funcionalidade es;Grupo pt;Grupo en;Grupo es;Classificação;Gráfico rápido;Histórico de dados;IEC 61850;Link;CDC
c72255611f0445ff9b4c18792b9bef94;1;RW;0x0010;TabEscritaReles;Holding register;32;Binary output;4;0;1;0;1;;;;0=NA\1=NF;0=NO\1=NC;0=NA\1=NC;;;Público;Parâmetro de operação relé 5;Parameter of relay operation 5;;;;;;;;;;;;;;;;;
45eec07d50644a2498b35d7867f2bbe2;1;RW;0x0020;TabEscritaReles;Holding register;32;Binary output;5;0;1;0;1;;;;0=NA\1=NF;0=NO\1=NC;0=NA\1=NC;;;Público;Parâmetro de operação relé 6;Parameter of relay operation 6;;;;;;;;;;;;;;;;;
9587500e1b08443fa38bd80bcb562d98;1;RW;0x0040;TabEscritaReles;Holding register;32;Binary output;6;0;1;0;1;;;;0=NA\1=NF;0=NO\1=NC;0=NA\1=NC;;;Público;Parâmetro de operação relé 7;Parameter of relay operation 7;;;;;;;;;;;;;;;;;
e5955ab34aa1469cbae2f0c0d730a714;1;RW;0x0080;TabEscritaReles;Holding register;32;Binary output;7;0;1;0;1;;;;0=NA\1=NF;0=NO\1=NC;0=NA\1=NC;;;Público;Parâmetro de operação relé 8 - Autodiagnóstico;Parameter of relay operation 8 - Self-diagnosis;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d5e889823b27445a8003abcf89632ce6;1;RW;16;TabEscritaConj1Alarmes;Holding register;33;Analog output;32;0;32000;5100;10;pF;pF;pF;;;;Conj_1;;Público;Parâmetro de alarme por capacitância - Alta - Conjunto 1 - Fase A;Parameter of alarm by capacitance - High - Set 1 - Phase A;;;;;;;;;Alarmes - Capacitância;;;Parâmetro;;;;;
22e416997e5040e2b4cae0cd0d97a739;1;RW;16;TabEscritaConj1Alarmes;Holding register;34;Analog output;33;0;32000;5200;10;pF;pF;pF;;;;Conj_1;;Público;Parâmetro de alarme por capacitância - Muito alta - Conjunto 1 - Fase A;Parameter of alarm by capacitance - Very high - Set 1 - Phase A;;;;;;;;;Alarmes - Capacitância;;;Parâmetro;;;;;
fcf9e286820a4c22a403223f920a14ae;1;RW;16;TabEscritaConj1Alarmes;Holding register;35;Analog output;34;0;32000;525;1000;%;%;%;;;;Conj_1;;Público;Parâmetro de alarme por tangente delta - Alta - Conjunto 1 - Fase A;Parameter of alarm by delta tangent - High - Set 1 - Phase A;;;;;;;;;Alarmes - Tangente delta;;;Parâmetro;;;;;
76822ddf3c634c7890ca476224189adb;1;RW;16;TabEscritaConj1Alarmes;Holding register;36;Analog output;35;0;32000;750;1000;%;%;%;;;;Conj_1;;Público;Parâmetro de alarme por tangente delta - Muito alta - Conjunto 1 - Fase A;Parameter of alarm by delta tangent - Very high - Set 1 - Phase A;;;;;;;;;Alarmes - Tangente delta;;;Parâmetro;;;;;
ed6fd9d32ffc40d795afad07089a26af;1;RW;16;TabEscritaConj1Alarmes;Holding register;37;Analog output;36;0;365;30;1;dias;days;días;;;;Conj_1;;Público;Parâmetro de alarme por tendência de evolução de capacitância - Alta - Conjunto 1 - Fase A;Parameter of alarm by capacitance evolution trend - High - Set 1 - Phase A;;;;;;;;;Alarmes - Capacitância;;;Parâmetro;;;;;
5574d777d9f2494796570b3042f6fb0b;1;RW;16;TabEscritaConj1Alarmes;Holding register;38;Analog output;37;1;365;30;1;dias;days;días;;;;Conj_1;;Público;Parâmetro de alarme por tendência de evolução de tangente delta - Alta - Conjunto 1 - Fase A;Parameter of alarm by delta tangent evolution trend - High - Set 1 - Phase A;;;;;;;;;Alarmes - Tangente delta;;;Parâmetro;;;;;
fad973b4f7094dd191c1384fdd129847;1;RW;16;TabEscritaConj1Alarmes;Holding register;39;Analog output;38;0;32000;5100;10;pF;pF;pF;;;;Conj_1;;Público;Parâmetro de alarme por capacitância - Alta - Conjunto 1 - Fase B;Parameter of alarm by capacitance - High - Set 1 - Phase B;;;;;;;;;Alarmes - Capacitância;;;Parâmetro;;;;;
16a78f718ea8401aa5a4f4afffc19deb;1;RW;16;TabEscritaConj1Alarmes;Holding register;40;Analog output;39;0;32000;5200;10;pF;pF;pF;;;;Conj_1;;Público;Parâmetro de alarme por capacitância - Muito alta - Conjunto 1 - Fase B;Parameter of alarm by capacitance - Very high - Set 1 - Phase B;;;;;;;;;Alarmes - Capacitância;;;Parâmetro;;;;;
bae4f28b5b0e4c4da3b4cd149dcd20ef;1;RW;16;TabEscritaConj1Alarmes;Holding register;41;Analog output;40;0;32000;525;1000;%;%;%;;;;Conj_1;;Público;Parâmetro de alarme por tangente delta - Alta - Conjunto 1 - Fase B;Parameter of alarm by delta tangent - High - Set 1 - Phase B;;;;;;;;;Alarmes - Tangente delta;;;Parâmetro;;;;;
4e079b2a975f4caabec5f8750d3ca526;1;RW;16;TabEscritaConj1Alarmes;Holding register;42;Analog output;41;0;32000;750;1000;%;%;%;;;;Conj_1;;Público;Parâmetro de alarme por tangente delta - Muito alta - Conjunto 1 - Fase B;Parameter of alarm by delta tangent - Very high - Set 1 - Phase B;;;;;;;;;Alarmes - Tangente delta;;;Parâmetro;;;;;
43746c9accdb4c639b451fde569e0f92;1;RW;16;TabEscritaConj1Alarmes;Holding register;43;Analog output;42;0;365;30;1;dias;days;días;;;;Conj_1;;Público;Parâmetro de alarme por tendência de evolução de capacitância - Alta - Conjunto 1 - Fase B;Parameter of alarm by capacitance evolution trend - High - Set 1 - Phase B;;;;;;;;;Alarmes - Capacitância;;;Parâmetro;;;;;
7347ada73cbd491fb1cac82b113230ba;1;RW;16;TabEscritaConj1Alarmes;Holding register;44;Analog output;43;1;365;30;1;dias;days;días;;;;Conj_1;;Público;Parâmetro de alarme por tendência de evolução de tangente delta - Alta - Conjunto 1 - Fase B;Parameter of alarm by delta tangent evolution trend - High - Set 1 - Phase B;;;;;;;;;Alarmes - Tangente delta;;;Parâmetro;;;;;
25391e8535754989b572a9c504435883;1;RW;16;TabEscritaConj1Alarmes;Holding register;45;Analog output;44;0;32000;5100;10;pF;pF;pF;;;;Conj_1;;Público;Parâmetro de alarme por capacitância - Alta - Conjunto 1 - Fase C;Parameter of alarm by capacitance - High - Set 1 - Phase C;;;;;;;;;Alarmes - Capacitância;;;Parâmetro;;;;;
30a0feac9f774d0aa02aa5e4da65aee6;1;RW;16;TabEscritaConj1Alarmes;Holding register;46;Analog output;45;0;32000;5200;10;pF;pF;pF;;;;Conj_1;;Público;Parâmetro de alarme por capacitância - Muito alta - Conjunto 1 - Fase C;Parameter of alarm by capacitance - Very high - Set 1 - Phase C;;;;;;;;;Alarmes - Capacitância;;;Parâmetro;;;;;
12e7d300ba0447228b13a35483d1a980;1;RW;16;TabEscritaConj1Alarmes;Holding register;47;Analog output;46;0;32000;525;1000;%;%;%;;;;Conj_1;;Público;Parâmetro de alarme por tangente delta - Alta - Conjunto 1 - Fase C;Parameter of alarm by delta tangent - High - Set 1 - Phase C;;;;;;;;;Alarmes - Tangente delta;;;Parâmetro;;;;;
098eb79bc3c640a4a244bb322fa40e91;1;RW;16;TabEscritaConj1Alarmes;Holding register;48;Analog output;47;0;32000;750;1000;%;%;%;;;;Conj_1;;Público;Parâmetro de alarme por tangente delta - Muito alta - Conjunto 1 - Fase C;Parameter of alarm by delta tangent - Very high - Set 1 - Phase C;;;;;;;;;Alarmes - Tangente delta;;;Parâmetro;;;;;
b1b3dfe1fea2496a9c7e56ef4cd0840b;1;RW;16;TabEscritaConj1Alarmes;Holding register;49;Analog output;48;0;365;30;1;dias;days;días;;;;Conj_1;;Público;Parâmetro de alarme por tendência de evolução de capacitância - Alta - Conjunto 1 - Fase C;Parameter of alarm by capacitance evolution trend - High - Set 1 - Phase C;;;;;;;;;Alarmes - Capacitância;;;Parâmetro;;;;;
e61d8050f5594627be6f3f158c3547dd;1;RW;16;TabEscritaConj1Alarmes;Holding register;50;Analog output;49;1;365;30;1;dias;days;días;;;;Conj_1;;Público;Parâmetro de alarme por tendência de evolução de tangente delta - Alta - Conjunto 1 - Fase C;Parameter of alarm by delta tangent evolution trend - High - Set 1 - Phase C;;;;;;;;;Alarmes - Tangente delta;;;Parâmetro;;;;;
e5a4a30e05b044f4b5baa3f5617025a5;1;RW;16;TabEscritaConj1Alarmes;Holding register;51;Analog output;50;0;32000;5100;10;pF;pF;pF;;;;Conj_1;;Público;Parâmetro de alarme por capacitância - Alta - Conjunto 1 - Fase R;Parameter of alarm by capacitance - High - Set 1 - Phase R;;;;;;;;;Alarmes - Capacitância;;;Parâmetro;;;;;
f28c8ceee6e241c0951804062d88a20d;1;RW;16;TabEscritaConj1Alarmes;Holding register;52;Analog output;51;0;32000;5200;10;pF;pF;pF;;;;Conj_1;;Público;Parâmetro de alarme por capacitância - Muito alta - Conjunto 1 - Fase R;Parameter of alarm by capacitance - Very high - Set 1 - Phase R;;;;;;;;;Alarmes - Capacitância;;;Parâmetro;;;;;
4fa2165cad2542daadb1bfcd63518ba7;1;RW;16;TabEscritaConj1Alarmes;Holding register;53;Analog output;52;0;32000;525;1000;%;%;%;;;;Conj_1;;Público;Parâmetro de alarme por tangente delta - Alta - Conjunto 1 - Fase R;Parameter of alarm by delta tangent - High - Set 1 - Phase R;;;;;;;;;Alarmes - Tangente delta;;;Parâmetro;;;;;
e6c128555dcf4eb1a357cba3683b9493;1;RW;16;TabEscritaConj1Alarmes;Holding register;54;Analog output;53;0;32000;750;1000;%;%;%;;;;Conj_1;;Público;Parâmetro de alarme por tangente delta - Muito alta - Conjunto 1 - Fase R;Parameter of alarm by delta tangent - Very high - Set 1 - Phase R;;;;;;;;;Alarmes - Tangente delta;;;Parâmetro;;;;;
aca1e33de92b41deb689e10310b7c05e;1;RW;16;TabEscritaConj1Alarmes;Holding register;55;Analog output;54;0;365;30;1;dias;days;días;;;;Conj_1;;Público;Parâmetro de alarme por tendência de evolução de capacitância - Alta - Conjunto 1 - Fase R;Parameter of alarm by capacitance evolution trend - High - Set 1 - Phase R;;;;;;;;;Alarmes - Capacitância;;;Parâmetro;;;;;
7dde82d0642448ffac7ffeb160308d68;1;RW;16;TabEscritaConj1Alarmes;Holding register;56;Analog output;55;1;365;30;1;dias;days;días;;;;Conj_1;;Público;Parâmetro de alarme por tendência de evolução de tangente delta - Alta - Conjunto 1 - Fase R;Parameter of alarm by delta tangent evolution trend - High - Set 1 - Phase R;;;;;;;;;Alarmes - Tangente delta;;;Parâmetro;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e53c07ca92bc46d592f5c74b0f516657;1;RW;16;TabEscritaConj2Alarmes;Holding register;57;Analog output;56;0;32000;5100;10;pF;pF;pF;;;;Conj_2;;Público;Parâmetro de alarme por capacitância - Alta - Conjunto 2 - Fase A;Parameter of alarm by capacitance - High - Set 2 - Phase A;;;;;;;;;Alarmes - Capacitância;;;Parâmetro;;;;;
0aa798811136452196cb96ae1cdf02b5;1;RW;16;TabEscritaConj2Alarmes;Holding register;58;Analog output;57;0;32000;5200;10;pF;pF;pF;;;;Conj_2;;Público;Parâmetro de alarme por capacitância - Muito alta - Conjunto 2 - Fase A;Parameter of alarm by capacitance - Very high - Set 2 - Phase A;;;;;;;;;Alarmes - Capacitância;;;Parâmetro;;;;;
a7bd01d1f0c6414dae51b6d75ee83c98;1;RW;16;TabEscritaConj2Alarmes;Holding register;59;Analog output;58;0;32000;525;1000;%;%;%;;;;Conj_2;;Público;Parâmetro de alarme por tangente delta - Alta - Conjunto 2 - Fase A;Parameter of alarm by delta tangent - High - Set 2 - Phase A;;;;;;;;;Alarmes - Tangente delta;;;Parâmetro;;;;;
65d2d27f474b40809ad247af5d54d99c;1;RW;16;TabEscritaConj2Alarmes;Holding register;60;Analog output;59;0;32000;750;1000;%;%;%;;;;Conj_2;;Público;Parâmetro de alarme por tangente delta - Muito alta - Conjunto 2 - Fase A;Parameter of alarm by delta tangent - Very high - Set 2 - Phase A;;;;;;;;;Alarmes - Tangente delta;;;Parâmetro;;;;;
6594a14abb5e4ec286ac996b7abb077b;1;RW;16;TabEscritaConj2Alarmes;Holding register;61;Analog output;60;0;365;30;1;dias;days;días;;;;Conj_2;;Público;Parâmetro de alarme por tendência de evolução de capacitância - Alta - Conjunto 2 - Fase A;Parameter of alarm by capacitance evolution trend - High - Set 2 - Phase A;;;;;;;;;Alarmes - Capacitância;;;Parâmetro;;;;;
90a5441f7bc5496fab2bbf06ad762678;1;RW;16;TabEscritaConj2Alarmes;Holding register;62;Analog output;61;1;365;30;1;dias;days;días;;;;Conj_2;;Público;Parâmetro de alarme por tendência de evolução de tangente delta - Alta - Conjunto 2 - Fase A;Parameter of alarm by delta tangent evolution trend - High - Set 2 - Phase A;;;;;;;;;Alarmes - Tangente delta;;;Parâmetro;;;;;
92ea40bf00c94c2cbccfa45400c1dc0f;1;RW;16;TabEscritaConj2Alarmes;Holding register;63;Analog output;62;0;32000;5100;10;pF;pF;pF;;;;Conj_2;;Público;Parâmetro de alarme por capacitância - Alta - Conjunto 2 - Fase B;Parameter of alarm by capacitance - High - Set 2 - Phase B;;;;;;;;;Alarmes - Capacitância;;;Parâmetro;;;;;
