UUID;Teste automático;Modo;Tratamento;Tabela (Modbus);Tipo (Modbus);Registrador (Modbus);Tipo (DNP3);Índice (DNP3);Limite inferior;Limite superior;Valor default;Divisor;Unidade pt;Unidade en;Unidade es;Conversão pt;Conversão en;Conversão es;Opcional;Condicional;Nível de acesso;Descrição pt;Descrição en;Descrição es;Display pt;Display en;Display es;Observações;Funcionalidade pt;Funcionalidade en;Funcionalidade es;Grupo pt;Grupo en;Grupo es;Classificação;Gráfico rápido;Histórico de dados;IEC 61850;Link;CDC
119d234798ba46d0a95c7be52a26cb38;1;R;0x0001;;Holding register;1015;Binary input;16;0;1;;1;;;;0=Aberto\1=Fechado;0=Open\1=Closed;0=Abierto\1=Cerrado;;;Público;Indicação de estado do relé 1;Indication of relay 1 status;Indicación de estado del relé 1;;;;;;;;Relé;Relay;Relé;Geral;;;SDp_AVR_$LPHD1$ST$RlySt1$stVal;;CDC
0d4f31793f554c40bb8b99e6db69e5e5;1;R;0x0002;;Holding register;1015;Binary input;17;0;1;;1;;;;0=Aberto\1=Fechado;0=Open\1=Closed;0=Abierto\1=Cerrado;;;Público;Indicação de estado do relé 2;Indication of relay 2 status;Indicación de estado del relé 2;;;;;;;;Relé;Relay;Relé;Geral;;;SDp_AVR_$LPHD1$ST$RlySt2$stVal;;CDC
85ed65f7619445e0a2d426f7067a8777;1;R;0x0004;;Holding register;1015;Binary input;18;0;1;;1;;;;0=Aberto\1=Fechado;0=Open\1=Closed;0=Abierto\1=Cerrado;;;Público;Indicação de estado do relé 3;Indication of relay 3 status;Indicación de estado del relé 3;;;;;;;;Relé;Relay;Relé;Geral;;;SDp_AVR_$LPHD1$ST$RlySt3$stVal;;CDC
75c0e05ea2194cb28849540766461660;1;R;0x0008;;Holding register;1015;Binary input;19;0;1;;1;;;;0=Aberto\1=Fechado;0=Open\1=Closed;0=Abierto\1=Cerrado;;;Público;Indicação de estado do relé 4;Indication of relay 4 status;Indicación de estado del relé 4;;;;;;;;Relé;Relay;Relé;Geral;;;SDp_AVR_$LPHD1$ST$RlySt4$stVal;;CDC
755b2664c2aa4f2786e5270efa305dc3;1;R;0x0010;;Holding register;1015;Binary input;20;0;1;;1;;;;0=Aberto\1=Fechado;0=Open\1=Closed;0=Abierto\1=Cerrado;;;Público;Indicação de estado do relé 5;Indication of relay 5 status;Indicación de estado del relé 5;;;;;;;;Relé;Relay;Relé;Geral;;;SDp_AVR_$LPHD1$ST$RlySt5$stVal;;CDC
1b7a3f9fd2ac447a9290e8b13e3cc4b7;1;R;0x0020;;Holding register;1015;Binary input;21;0;1;;1;;;;0=Aberto\1=Fechado;0=Open\1=Closed;0=Abierto\1=Cerrado;;;Público;Indicação de estado do relé 6;Indication of relay 6 status;Indicación de estado del relé 6;;;;;;;;Relé;Relay;Relé;Geral;;;SDp_AVR_$LPHD1$ST$RlySt6$stVal;;CDC
041ebef47c4d4ae2ab5c456395089ba9;1;R;0x0040;;Holding register;1015;Binary input;22;0;1;;1;;;;0=Aberto\1=Fechado;0=Open\1=Closed;0=Abierto\1=Cerrado;;;Público;Indicação de estado do relé 7;Indication of relay 7 status;Indicación de estado del relé 7;;;;;;;;Relé;Relay;Relé;Geral;;;SDp_AVR_$LPHD1$ST$RlySt7$stVal;;CDC
9590848938884f288ccb761184082658;1;R;0x0080;;Holding register;1015;Binary input;23;0;1;;1;;;;0=Aberto\1=Fechado;0=Open\1=Closed;0=Abierto\1=Cerrado;;;Público;Indicação de estado do relé 8;Indication of relay 8 status;Indicación de estado del relé 8;;;;;;;;Relé;Relay;Relé;Geral;;;SDp_AVR_$LPHD1$ST$RlySt8$stVal;;CDC
4db6d0bef6ca4443b8bffb00ef6668bf;1;R;0x0001;;Holding register;1016;Binary input;24;0;1;;1;;;;0=Desativado\1=Ativo;0=Disabled\1=Active;0=Desactivado\1=Activo;;;Público;Indicação de autodiagnóstico de falha de comunicação entre microcontroladores;Indication of self-diagnosis for communication failure between boards;Indicación de autodiagnóstico de fallo de comunicación entre microcontroladores;;;;;;;;;;;Autodiagnóstico;;;SDp_AVR_$LPHD1$ST$InCommErr$stVal;;CDC
dcc06fe384124ee9888ee276ef0815cb;1;R;0x0004;;Holding register;1016;Binary input;26;0;1;;1;;;;0=Desativado\1=Ativo;0=Disabled\1=Active;0=Desactivado\1=Activo;;;Público;Indicação de autodiagnóstico de falha na memória EEPROM interna;Indication of self-diagnosis for failure on internal EEPROM memory;Indicación de autodiagnóstico de fallo de la memoria EEPROM interna;;;;;;;;;;;Autodiagnóstico;;;SDp_AVR_$LPHD1$ST$EEPROMErr$stVal;;CDC
437264ddfcf7435286c64ec6aad05a2e;1;R;0x0008;;Holding register;1016;;;0;1;;1;;;;0=Desativado\1=Ativo;0=Disabled\1=Active;0=Desactivado\1=Activo;;;Público;Indicação de autodiagnóstico de falha na memória EEPROM externa;Indication of self-diagnosis for failure on external EEPROM memory;Indicación de autodiagnóstico de fallo de la memoria EEPROM externa;;;;;;;;;;;Autodiagnóstico;;;SDp_AVR_$LPHD1$ST$AMeaErr$stVal;;
fa02b130fe5d4d8ba54a08617baa6d7b;1;R;0x0010;;Holding register;1016;Binary input;28;0;1;;1;;;;0=Desativado\1=Ativo;0=Disabled\1=Active;0=Desactivado\1=Activo;;;Público;Indicação de autodiagnóstico de falha na medição de corrente do TC;Indication of self-diagnosis for CT current measurement failure;Indicación de autodiagnóstico de fallo de medición de corriente del TC;;;;;;;;;;;Autodiagnóstico;;;SDp_AVR_$LPHD1$ST$VMeaErr$stVal;;CDC
8b3352b8a06c478fbd1eb9d485d7e7fc;1;R;0x0020;;Holding register;1016;Binary input;29;0;1;;1;;;;0=Desativado\1=Ativo;0=Disabled\1=Active;0=Desactivado\1=Activo;;;Público;Indicação de autodiagnóstico de falha na medição de tensão do TP;Indication of self-diagnosis for PT voltage measurement failure;Indicación de autodiagnóstico de fallo de medición de tensión del TP;;;;;;;;;;;Autodiagnóstico;;;SDp_AVR_$LPHD1$ST$DigInErr$stVal;;CDC
8114def757bb454daba88903fbfc033c;1;R;0x0040;;Holding register;1016;Binary input;30;0;1;;1;;;;0=Desativado\1=Ativo;0=Disabled\1=Active;0=Desactivado\1=Activo;;;Público;Indicação de autodiagnóstico de falha na medição de entradas digitais;Indication of self-diagnosis for digital inputs measurement failure;Indicación de autodiagnóstico de fallo de medición de entrada digital;;;;;;;;;;;Autodiagnóstico;;;SDp_AVR_$ATCC1$ST$TapOpErr$stVal;;CDC
3de4f7391a3041b2b15699d860bf5bab;1;R;0x0080;;Holding register;1016;Binary input;31;0;1;;1;;;;0=Desativado\1=Ativo;0=Disabled\1=Active;0=Desactivado\1=Activo;TAPP;;Público;Indicação de autodiagnóstico de falha na medição da posição de tap do comutador;Indication of self-diagnosis for OLTC tap measurement position failure;Indicación de autodiagnóstico de fallo en la medición de la posición de toma del cambiador de tomas;;;;;;;;;;;Autodiagnóstico;;;;;CDC
