UUID;Teste automático;Modo;Tratamento;Tabela (Modbus);Tipo (Modbus);Registrador (Modbus);Tipo (DNP3);Índice (DNP3);Limite inferior;Limite superior;Valor default;Divisor;Unidade pt;Unidade en;Unidade es;Conversão pt;Conversão en;Conversão es;Opcional;Condicional;Nível de acesso;Descrição pt;Descrição en;Descrição es;Display pt;Display en;Display es;Observações;Funcionalidade pt;Funcionalidade en;Funcionalidade es;Grupo pt;Grupo en;Grupo es;Classificação;Gráfico rápido;Histórico de dados;IEC 61850;Link;CDC
062d9b3cc968443a919d3ae3cfdb7205;1;R;FLOAT_ABCD;;Input register;4999;Analog input;300;5;5000;0;10;ppm;ppm;;;;;;;Público;Parâmetro de alarme por concentração de hidrogênio (H2) - Muito alto - Fonte de óleo 1;Parameter of alarm by gas hydrogen (H2) - Very high - Oil source 1;;;;;;Fonte 1;Source 1;;Medições;Measurements;;Parâmetro;;;SDp_DGA_$SIML4$SP$H2Alm$setMag$i \ SDp_DGA_$SIML4$SP$H2Alm$setMag$f;;
7ac4ae5807994dc4a688346a5b979929;1;R;Bit;;Discrete input;4999;Binary input;1080;0;1;0;1;;;;0=Inativo\1=Ativo;0=Not triggered\1=Triggered;;;;Público;Indicação de alarme por tendência de evolução da temperatura do transOpto - Muito alto - Canal 1;Indication of alarm by transOpto temperature rate of change - Very high - Chanel 1;;;;;;;;;TransOpto - Tendências;TransOpto - Rate of change;;Debug;;;;;
4c60ddc21324452bb107dcd0310fb83e;1;R;Bit;;Discrete input;5000;Binary input;1081;0;1;0;1;;;;0=Inativo\1=Ativo;0=Not triggered\1=Triggered;;;;Público;Indicação de alarme por tendência de evolução da temperatura do transOpto - Alto - Canal 1;Indication of alarm by transOpto temperature rate of change - High - Chanel 1;;;;;;;;;TransOpto - Tendências;TransOpto - Rate of change;;Debug;;;;;
43243e9b8c57444d8345b84e05539da2;1;R;FLOAT_ABCD;;Input register;5001;Analog input;301;5;5000;0;10;ppm;ppm;;;;;;;Público;Parâmetro de alarme por concentração de hidrogênio (H2) - Alto - Fonte de óleo 1;Parameter of alarm by gas hydrogen (H2) - High - Oil source 1;;;;;;Fonte 1;Source 1;;Medições;Measurements;;Parâmetro;;;SDp_DGA_$SIML4$SP$H2Wrn$setMag$i \ SDp_DGA_$SIML4$SP$H2Wrn$setMag$f;;
4cdd434df2394188a878c9af963ad0a4;1;R;Bit;;Discrete input;5001;Binary input;1082;0;1;0;1;;;;0=Inativo\1=Ativo;0=Not triggered\1=Triggered;;;;Público;Indicação de alarme por tendência de evolução da temperatura do transOpto - Muito alto - Canal 2;Indication of alarm by transOpto temperature rate of change - Very high - Chanel 2;;;;;;;;;TransOpto - Tendências;TransOpto - Rate of change;;Debug;;;;;
4a6db1f2b76147c781295397fbf4358c;1;R;Bit;;Discrete input;5002;Binary input;1083;0;1;0;1;;;;0=Inativo\1=Ativo;0=Not triggered\1=Triggered;;;;Público;Indicação de alarme por tendência de evolução da temperatura do transOpto - Alto - Canal 2;Indication of alarm by transOpto temperature rate of change - High - Chanel 2;;;;;;;;;TransOpto - Tendências;TransOpto - Rate of change;;Debug;;;;;
1e568b6ed88a4ed391dbb58a83bbd2f3;1;R;FLOAT_ABCD;;Input register;5003;Analog input;302;20;50000;0;10;ppm;ppm;;;;;;;Público;Parâmetro de alarme por concentração de dióxido de carbono (CO2) - Muito alto - Fonte de óleo 1;Parameter of alarm by gas carbon dioxide (CO2) - Very high - Oil source 1;;;;;;Fonte 1;Source 1;;Medições;Measurements;;Parâmetro;;;SDp_DGA_$SIML4$SP$CO2Alm$setMag$i \ SDp_DGA_$SIML4$SP$CO2Alm$setMag$f;;
430f1ee0df074346887596a0e7d12bce;1;R;Bit;;Discrete input;5003;Binary input;1084;0;1;0;1;;;;0=Inativo\1=Ativo;0=Not triggered\1=Triggered;;;;Público;Indicação de alarme por tendência de evolução da temperatura do transOpto - Muito alto - Canal 3;Indication of alarm by transOpto temperature rate of change - Very high - Chanel 3;;;;;;;;;TransOpto - Tendências;TransOpto - Rate of change;;Debug;;;;;
9db5191fcebd40e2b33fb5fc54525112;1;R;Bit;;Discrete input;5004;Binary input;1085;0;1;0;1;;;;0=Inativo\1=Ativo;0=Not triggered\1=Triggered;;;;Público;Indicação de alarme por tendência de evolução da temperatura do transOpto - Alto - Canal 3;Indication of alarm by transOpto temperature rate of change - High - Chanel 3;;;;;;;;;TransOpto - Tendências;TransOpto - Rate of change;;Debug;;;;;
e65dd2872a704b2b96708e42b5987d41;1;R;FLOAT_ABCD;;Input register;5005;Analog input;303;20;50000;0;10;ppm;ppm;;;;;;;Público;Parâmetro de alarme por concentração de dióxido de carbono (CO2) - Alto - Fonte de óleo 1;Parameter of alarm by gas carbon dioxide (CO2) - High - Oil source 1;;;;;;Fonte 1;Source 1;;Medições;Measurements;;Parâmetro;;;SDp_DGA_$SIML4$SP$CO2Wrn$setMag$i \ SDp_DGA_$SIML4$SP$CO2Wrn$setMag$f;;
45a0dd4f1d484d7bbc1be00c5daa4873;1;R;Bit;;Discrete input;5005;Binary input;1086;0;1;0;1;;;;0=Inativo\1=Ativo;0=Not triggered\1=Triggered;;;;Público;Indicação de alarme por tendência de evolução da temperatura do transOpto - Muito alto - Canal 4;Indication of alarm by transOpto temperature rate of change - Very high - Chanel 4;;;;;;;;;TransOpto - Tendências;TransOpto - Rate of change;;Debug;;;;;
89d107017da14f5aa9a07cc44c5559be;1;R;Bit;;Discrete input;5006;Binary input;1087;0;1;0;1;;;;0=Inativo\1=Ativo;0=Not triggered\1=Triggered;;;;Público;Indicação de alarme por tendência de evolução da temperatura do transOpto - Alto - Canal 4;Indication of alarm by transOpto temperature rate of change - High - Chanel 4;;;;;;;;;TransOpto - Tendências;TransOpto - Rate of change;;Debug;;;;;
0cc6d3e973634cb2920f104e5b3cdae4;1;R;FLOAT_ABCD;;Input register;5007;Analog input;304;1;50000;0;10;ppm;ppm;;;;;;;Público;Parâmetro de alarme por concentração de monóxido de carbono (CO) - Muito alto - Fonte de óleo 1;Parameter of alarm by gas carbon dioxide (CO) - Very high - Oil source 1;;;;;;Fonte 1;Source 1;;Medições;Measurements;;Parâmetro;;;SDp_DGA_$SIML4$SP$COAlm$setMag$i \ SDp_DGA_$SIML4$SP$COAlm$setMag$f;;
ffd526df561b4055b83cf91e95d958bf;1;R;Bit;;Discrete input;5007;Binary input;1088;0;1;0;1;;;;0=Inativo\1=Ativo;0=Not triggered\1=Triggered;;;;Público;Indicação de alarme por tendência de evolução da temperatura do transOpto - Muito alto - Canal 5;Indication of alarm by transOpto temperature rate of change - Very high - Chanel 5;;;;;;;;;TransOpto - Tendências;TransOpto - Rate of change;;Debug;;;;;
5f74154669744b779c3f4895cb6dc2c3;1;R;Bit;;Discrete input;5008;Binary input;1089;0;1;0;1;;;;0=Inativo\1=Ativo;0=Not triggered\1=Triggered;;;;Público;Indicação de alarme por tendência de evolução da temperatura do transOpto - Alto - Canal 5;Indication of alarm by transOpto temperature rate of change - High - Chanel 5;;;;;;;;;TransOpto - Tendências;TransOpto - Rate of change;;Debug;;;;;
9bb14f6d87e9466990d48f0f17ee5ea6;1;R;FLOAT_ABCD;;Input register;5009;Analog input;305;1;50000;0;10;ppm;ppm;;;;;;;Público;Parâmetro de alarme por concentração de monóxido de carbono (CO) - Alto - Fonte de óleo 1;Parameter of alarm by gas carbon dioxide (CO) - High - Oil source 1;;;;;;Fonte 1;Source 1;;Medições;Measurements;;Parâmetro;;;SDp_DGA_$SIML4$SP$COWrn$setMag$i \ SDp_DGA_$SIML4$SP$COWrn$setMag$f;;
fd53a58001004dc599096207fe9dea70;1;R;Bit;;Discrete input;5009;Binary input;1090;0;1;0;1;;;;0=Inativo\1=Ativo;0=Not triggered\1=Triggered;;;;Público;Indicação de alarme por tendência de evolução da temperatura do transOpto - Muito alto - Canal 6;Indication of alarm by transOpto temperature rate of change - Very high - Chanel 6;;;;;;;;;TransOpto - Tendências;TransOpto - Rate of change;;Debug;;;;;
c586c8bea38142729b38eac15c4715c6;1;R;Bit;;Discrete input;5010;Binary input;1091;0;1;0;1;;;;0=Inativo\1=Ativo;0=Not triggered\1=Triggered;;;;Público;Indicação de alarme por tendência de evolução da temperatura do transOpto - Alto - Canal 6;Indication of alarm by transOpto temperature rate of change - High - Chanel 6;;;;;;;;;TransOpto - Tendências;TransOpto - Rate of change;;Debug;;;;;
c6c50e01608b48fd85a488e58ae4e2f7;1;R;FLOAT_ABCD;;Input register;5011;Analog input;306;1;50000;0;10;ppm;ppm;;;;;;;Público;Parâmetro de alarme por concentração de etileno (C2H4) - Muito alto - Fonte de óleo 1;Parameter of alarm by gas ethylene (C2H4) - Very high - Oil source 1;;;;;;Fonte 1;Source 1;;Medições;Measurements;;Parâmetro;;;SDp_DGA_$SIML4$SP$C2H4Alm$setMag$i \ SDp_DGA_$SIML4$SP$C2H4Alm$setMag$f;;
ea6bca6837094a0f98f80dcedcdc564c;1;R;Bit;;Discrete input;5011;Binary input;1092;0;1;0;1;;;;0=Inativo\1=Ativo;0=Not triggered\1=Triggered;;;;Público;Indicação de alarme por tendência de evolução da temperatura do transOpto - Muito alto - Canal 7;Indication of alarm by transOpto temperature rate of change - Very high - Chanel 7;;;;;;;;;TransOpto - Tendências;TransOpto - Rate of change;;Debug;;;;;
863c38eba9384c51846c0bf4a9a4269b;1;R;Bit;;Discrete input;5012;Binary input;1093;0;1;0;1;;;;0=Inativo\1=Ativo;0=Not triggered\1=Triggered;;;;Público;Indicação de alarme por tendência de evolução da temperatura do transOpto - Alto - Canal 7;Indication of alarm by transOpto temperature rate of change - High - Chanel 7;;;;;;;;;TransOpto - Tendências;TransOpto - Rate of change;;Debug;;;;;
d9723f4309564f0bb5654dd8d31585ff;1;R;FLOAT_ABCD;;Input register;5013;Analog input;307;1;50000;0;10;ppm;ppm;;;;;;;Público;Parâmetro de alarme por concentração de etileno (C2H4) - Alto - Fonte de óleo 1;Parameter of alarm by gas ethylene (C2H4) - High - Oil source 1;;;;;;Fonte 1;Source 1;;Medições;Measurements;;Parâmetro;;;SDp_DGA_$SIML4$SP$C2H4Wrn$setMag$i \ SDp_DGA_$SIML4$SP$C2H4Wrn$setMag$f;;
ac4d70ac906446a887760149e42920ab;1;R;Bit;;Discrete input;5013;Binary input;1094;0;1;0;1;;;;0=Inativo\1=Ativo;0=Not triggered\1=Triggered;;;;Público;Indicação de alarme por tendência de evolução da temperatura do transOpto - Muito alto - Canal 8;Indication of alarm by transOpto temperature rate of change - Very high - Chanel 8;;;;;;;;;TransOpto - Tendências;TransOpto - Rate of change;;Debug;;;;;
09422a3ebdbe49c2b4d00133cd7d2109;1;R;Bit;;Discrete input;5014;Binary input;1095;0;1;0;1;;;;0=Inativo\1=Ativo;0=Not triggered\1=Triggered;;;;Público;Indicação de alarme por tendência de evolução da temperatura do transOpto - Alto - Canal 8;Indication of alarm by transOpto temperature rate of change - High - Chanel 8;;;;;;;;;TransOpto - Tendências;TransOpto - Rate of change;;Debug;;;;;
