UUID;Teste automático;Modo;Tratamento;Tabela (Modbus);Tipo (Modbus);Registrador (Modbus);Tipo (DNP3);Índice (DNP3);Limite inferior;Limite superior;Valor default;Divisor;Unidade pt;Unidade en;Unidade es;Conversão pt;Conversão en;Conversão es;Opcional;Condicional;Nível de acesso;Descrição pt;Descrição en;Descrição es;Display pt;Display en;Display es;Observações;Funcionalidade pt;Funcionalidade en;Funcionalidade es;Grupo pt;Grupo en;Grupo es;Classificação;Gráfico rápido;Histórico de dados;IEC 61850;Link;CDC
f60e116c55be42b19fded6a78dcf6f60;1;RW;16;TabParametrosCalcConj2;Holding register;2103;Analog output;19;0;5000;150;1000;%;%;%;;;;;;Fábrica;Parâmetro de curva de relevância YA Conjunto 2;Parameter of YA relevance curve set 2;;;;;;;;;;;;Parâmetro;;;;;
cf98f39c297f4429a8b371de78b6bc64;1;RW;16;TabParametrosCalcConj2;Holding register;2104;Analog output;20;500;32000;5000;10;pF;pF;pF;;;;;;Público;Parâmetro de valor inicial de capacitância - Conjunto 2 - Fase A;Parameter of capacitance initial value - Set 2 - Phase A;;;;;;Conjunto 2;Set 2;;Valores iniciais;Initial values;Valores iniciales;Parâmetro;;Sim;SDBSET2$ZBSH1$SP$RefReact$setMag$i \ SDBSET2$ZBSH1$SP$RefReact$setMag$f;;
6bb1af2dee634803b2f884ed4e8a6c6e;1;RW;16;TabParametrosCalcConj2;Holding register;2105;Analog output;21;10;32000;300;1000;%;%;%;;;;;;Público;Parâmetro de valor inicial de tangente delta - Conjunto 2 - Fase A;Parameter of tangent delta initial value - Set 2 - Phase A;;;;;;Conjunto 2;Set 2;;Valores iniciais;Initial values;Valores iniciales;Parâmetro;;Sim;SDBSET2$ZBSH1$SP$RefLosFact$setMag$i \ SDBSET2$ZBSH1$SP$RefLosFact$setMag$f;;
d7d94fb93d7446dda1b65317fcc5e0a5;1;RW;16;TabParametrosCalcConj2;Holding register;2106;Analog output;22;500;32000;5000;10;pF;pF;pF;;;;;;Público;Parâmetro de valor inicial de capacitância - Conjunto 2 - Fase B;Parameter of capacitance initial value - Set 2 - Phase B;;;;;;Conjunto 2;Set 2;;Valores iniciais;Initial values;Valores iniciales;Parâmetro;;Sim;SDBSET2$ZBSH2$SP$RefReact$setMag$i \ SDBSET2$ZBSH2$SP$RefReact$setMag$f;;
182c21c6702b4e30bc07e40b1484704f;1;RW;16;TabParametrosCalcConj2;Holding register;2107;Analog output;23;10;32000;300;1000;%;%;%;;;;;;Público;Parâmetro de valor inicial de tangente delta - Conjunto 2 - Fase B;Parameter of tangent delta initial value - Set 2 - Phase B;;;;;;Conjunto 2;Set 2;;Valores iniciais;Initial values;Valores iniciales;Parâmetro;;Sim;SDBSET2$ZBSH2$SP$RefLosFact$setMag$i \ SDBSET2$ZBSH2$SP$RefLosFact$setMag$f;;
5e1ad8ba20c2445cbfd7710a542f649c;1;RW;16;TabParametrosCalcConj2;Holding register;2108;Analog output;24;500;32000;5000;10;pF;pF;pF;;;;;;Público;Parâmetro de valor inicial de capacitância - Conjunto 2 - Fase C;Parameter of capacitance initial value - Set 2 - Phase C;;;;;;Conjunto 2;Set 2;;Valores iniciais;Initial values;Valores iniciales;Parâmetro;;Sim;SDBSET2$ZBSH3$SP$RefReact$setMag$i \ SDBSET2$ZBSH3$SP$RefReact$setMag$f;;
bbf6fa66cd4147829f5e749542d397b7;1;RW;16;TabParametrosCalcConj2;Holding register;2109;Analog output;25;10;32000;300;1000;%;%;%;;;;;;Público;Parâmetro de valor inicial de tangente delta - Conjunto 2 - Fase C;Parameter of tangent delta initial value - Set 2 - Phase C;;;;;;Conjunto 2;Set 2;;Valores iniciais;Initial values;Valores iniciales;Parâmetro;;Sim;SDBSET2$ZBSH3$SP$RefLosFact$setMag$i \ SDBSET2$ZBSH3$SP$RefLosFact$setMag$f;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d968de8a50d849c2b6750d3740a5662d;1;RW;Bit;TabAlarmesAutoMode;Coil;2000;Binary output;5;0;1;0;1;;;;0=OFF\1=ON;0=OFF\1=ON;0=OFF\1=ON;;;Público;Parâmetro de habilitar modo automático dos alarmes de capacitância;Parameter for activating the automatic mode of capacitance alarms;;;;;;Geral;General;;Configuração;Configuration;Configuración;Parâmetro;;;SDBBM$LPHD1$SP$AutoReact$setMag$i \ SDBBM$LPHD1$SP$AutoReact$setMag$f;;
5d96c911b8404f20bb70b67ad76773bf;1;RW;Bit;TabAlarmesAutoMode;Coil;2001;Binary output;6;0;1;0;1;;;;0=OFF\1=ON;0=OFF\1=ON;0=OFF\1=ON;;;Público;Parâmetro de habilitar modo automático dos alarmes de tangente;Parameter for activating the automatic mode of tangent alarms;;;;;;Geral;General;;Configuração;Configuration;Configuración;Parâmetro;;;SDBBM$LPHD1$SP$AutoLosFact$setMag$i \ SDBBM$LPHD1$SP$AutoLosFact$setMag$f;;
7d12c2c902ba44f49f77266a0cd31f50;1;RW;Bit;TabAlarmesAutoMode;Coil;2002;Binary output;7;0;1;0;1;;;;0=OFF\1=ON;0=OFF\1=ON;0=OFF\1=ON;;;Público;Parâmetro de habilitar modo automático dos alarmes de corrente de fuga;Parameter for activating the automatic mode of leakage current alarms;;;;;;Geral;General;;Configuração;Configuration;Configuración;Parâmetro;;;SDBBM$LPHD1$SP$AutoLeakA$setMag$i \ SDBBM$LPHD1$SP$AutoLeakA$setMag$f;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5917788f15fc478da58d34608bd8fe00;1;RW;16;TabIfugaGeral;Holding register;3000;Analog output;26;1;2000;150;1;%;%;%;;;;;;Público;Parâmetro de alarme percentual por corrente de fuga - Alta - Geral;Parameter of percentual alarms by leakage current - High;;;;;;Geral;General;;Alarmes percentuais;Percentage alarms;Alarmas de porcentaje;Parâmetro;;;SDBBM$LPHD1$SP$LeakAPctHi$setMag$i \ SDBBM$LPHD1$SP$LeakAPctHi$setMag$f;;
a31ae50aa7b74a94a179027c7df5bade;1;RW;16;TabIfugaGeral;Holding register;3001;Analog output;27;1;2000;200;1;%;%;%;;;;;;Público;Parâmetro de alarme percentual por corrente de fuga - Muito alta - Geral;Parameter of percentual alarms by leakage current - Very high;;;;;;Geral;General;;Alarmes percentuais;Percentage alarms;Alarmas de porcentaje;Parâmetro;;;SDBBM$LPHD1$SP$LeakAPctHiHi$setMag$i \ SDBBM$LPHD1$SP$LeakAPctHiHi$setMag$f;;
8b5d62298c3243488118705125c2b813;1;RW;16;TabIfugaGeral;Holding register;3002;Analog output;28;20;80;50;1;%;%;%;;;;;;Público;Parâmetro de autodiagnóstico percentual por corrente de fuga - Baixa - Geral;Parameter of percentual self-diagnostic by leakage current - Low;;;;;;Geral;General;;Autodiagnósticos;Self-diagnosis;Autodiagnósticos;Parâmetro;;;SDBBM$LPHD1$SP$LeakAPctLo$setMag$i \ SDBBM$LPHD1$SP$LeakAPctLo$setMag$f;;
fc8717e811f64de0ab84f522d535abd1;1;RW;16;TabIfugaGeral;Holding register;3003;Analog output;29;1;50;10;1;%;%;%;;;;;;Público;Parâmetro de alarme percentual por corrente de fuga - Histerese;Parameter of percentual alarms by leakage current - Histeresis;;;;;;Geral;General;;Configuração;Configuration;Configuración;Parâmetro;;;SDBBM$LPHD1$SP$LeakAPctHys$setMag$i \ SDBBM$LPHD1$SP$LeakAPctHys$setMag$f;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6b5060b5e60c4752833151dd39c345d4;1;RW;16;TabTempoAlarmesIfugaConj1;Holding register;3100;Analog output;30;30;1800;60;1;s;s;s;;;;;;Público;Parâmetro de tempo para alarme por corrente de fuga - Alta - Conjunto 1;Parameter of time for alarm by leakage current - High - Set 1;;;;;;Conjunto 1;Set 1;;Tempo para alarmes;Time for alarm;Tiempo para  alarmas;Parâmetro;;;SDBSET1$ZBSH4$SP$TmLeakAHi$setMag$i \ SDBSET1$ZBSH4$SP$TmLeakAHi$setMag$f;;
599f7ee8f53c435f984ab04b9eac2088;1;RW;16;TabTempoAlarmesIfugaConj1;Holding register;3101;Analog output;31;30;1800;60;1;s;s;s;;;;;;Público;Parâmetro de tempo para alarme por corrente de fuga - Muito alta - Conjunto 1;Parameter of time for alarm by leakage current - Very high - Set 1;;;;;;Conjunto 1;Set 1;;Tempo para alarmes;Time for alarm;Tiempo para  alarmas;Parâmetro;;;SDBSET1$ZBSH4$SP$TmLeakAHiHi$setMag$i \ SDBSET1$ZBSH4$SP$TmLeakAHiHi$setMag$f;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
dba54fe3343d4d5ca32193c422f69fcb;1;RW;16;TabAlarmesIfugaLimiarConj1;Holding register;3200;Analog output;32;8;10000;1000;100;mA;mA;mA;;;;;;Público;Parâmetro de corrente de fuga mínima - Conjunto 1 - Fase A;Parameter of minimal leakage current - Set 1 - Phase A;;;;;;Conjunto 1;Set 1;;Alarmes - Corrente de fuga;Alarms - Leakage current;Alarmas - Corriente de fuga;Parâmetro;;Sim;SDBSET1$ZBSH1$SP$MinLeakA$setMag$i \ SDBSET1$ZBSH1$SP$MinLeakA$setMag$f;;
55539e8403ed448393a5cf138d7d6e43;1;RW;16;TabAlarmesIfugaLimiarConj1;Holding register;3201;Analog output;33;1;15000;8000;100;mA;mA;mA;;;;;;Público;Parâmetro de alarme por corrente de fuga - Alta - Conjunto 1 - Fase A;Parameter of alarm by leakage current - High - Set 1 - Phase A;;;;;;Conjunto 1;Set 1;;Alarmes - Corrente de fuga;Alarms - Leakage current;Alarmas - Corriente de fuga;Parâmetro;;Sim;SDBSET1$ZBSH1$SP$LeakA$setMag$i \ SDBSET1$ZBSH1$SP$LeakA$setMag$f;;
ea9a671903a04dcd865bac9d9c02796d;1;RW;16;TabAlarmesIfugaLimiarConj1;Holding register;3202;Analog output;34;1;15000;9000;100;mA;mA;mA;;;;;;Público;Parâmetro de alarme por corrente de fuga - Muito alta - Conjunto 1 - Fase A;Parameter of alarm by leakage current - Very high - Set 1 - Phase A;;;;;;Conjunto 1;Set 1;;Alarmes - Corrente de fuga;Alarms - Leakage current;Alarmas - Corriente de fuga;Parâmetro;;Sim;SDBSET1$ZBSH1$SP$LeakAHi$setMag$i \ SDBSET1$ZBSH1$SP$LeakAHi$setMag$f;;
a04f5c0c295240489e4d41fc1593446d;1;RW;16;TabAlarmesIfugaLimiarConj1;Holding register;3203;Analog output;35;8;10000;1000;100;mA;mA;mA;;;;;;Público;Parâmetro de corrente de fuga mínima - Conjunto 1 - Fase B;Parameter of minimal leakage current - Set 1 - Phase B;;;;;;Conjunto 1;Set 1;;Alarmes - Corrente de fuga;Alarms - Leakage current;Alarmas - Corriente de fuga;Parâmetro;;Sim;SDBSET1$ZBSH2$SP$MinLeakA$setMag$i \ SDBSET1$ZBSH2$SP$MinLeakA$setMag$f;;
da6ae0bfdcbe4e0fb869b6666ebd23bc;1;RW;16;TabAlarmesIfugaLimiarConj1;Holding register;3204;Analog output;36;1;15000;8000;100;mA;mA;mA;;;;;;Público;Parâmetro de alarme por corrente de fuga - Alta - Conjunto 1 - Fase B;Parameter of alarm by leakage current - High - Set 1 - Phase B;;;;;;Conjunto 1;Set 1;;Alarmes - Corrente de fuga;Alarms - Leakage current;Alarmas - Corriente de fuga;Parâmetro;;Sim;SDBSET1$ZBSH2$SP$LeakA$setMag$i \ SDBSET1$ZBSH2$SP$LeakA$setMag$f;;
57e4e00ac4f74607af28355c810e3332;1;RW;16;TabAlarmesIfugaLimiarConj1;Holding register;3205;Analog output;37;1;15000;9000;100;mA;mA;mA;;;;;;Público;Parâmetro de alarme por corrente de fuga - Muito alta - Conjunto 1 - Fase B;Parameter of alarm by leakage current - Very high - Set 1 - Phase B;;;;;;Conjunto 1;Set 1;;Alarmes - Corrente de fuga;Alarms - Leakage current;Alarmas - Corriente de fuga;Parâmetro;;Sim;SDBSET1$ZBSH2$SP$LeakAHi$setMag$i \ SDBSET1$ZBSH2$SP$LeakAHi$setMag$f;;
c96dad184d274d948615c256cf7b07eb;1;RW;16;TabAlarmesIfugaLimiarConj1;Holding register;3206;Analog output;38;8;10000;1000;100;mA;mA;mA;;;;;;Público;Parâmetro de corrente de fuga mínima - Conjunto 1 - Fase C;Parameter of minimal leakage current - Set 1 - Phase C;;;;;;Conjunto 1;Set 1;;Alarmes - Corrente de fuga;Alarms - Leakage current;Alarmas - Corriente de fuga;Parâmetro;;Sim;SDBSET1$ZBSH3$SP$MinLeakA$setMag$i \ SDBSET1$ZBSH3$SP$MinLeakA$setMag$f;;
a71b97310dfe4ab9a5c88b05ace2feb6;1;RW;16;TabAlarmesIfugaLimiarConj1;Holding register;3207;Analog output;39;1;15000;8000;100;mA;mA;mA;;;;;;Público;Parâmetro de alarme por corrente de fuga - Alta - Conjunto 1 - Fase C;Parameter of alarm by leakage current - High - Set 1 - Phase C;;;;;;Conjunto 1;Set 1;;Alarmes - Corrente de fuga;Alarms - Leakage current;Alarmas - Corriente de fuga;Parâmetro;;Sim;SDBSET1$ZBSH3$SP$LeakA$setMag$i \ SDBSET1$ZBSH3$SP$LeakA$setMag$f;;
