UUID;Teste automático;Modo;Tratamento;Tabela (Modbus);Tipo (Modbus);Registrador (Modbus);Tipo (DNP3);Índice (DNP3);Limite inferior;Limite superior;Valor default;Divisor;Unidade pt;Unidade en;Unidade es;Conversão pt;Conversão en;Conversão es;Opcional;Condicional;Nível de acesso;Descrição pt;Descrição en;Descrição es;Display pt;Display en;Display es;Observações;Funcionalidade pt;Funcionalidade en;Funcionalidade es;Grupo pt;Grupo en;Grupo es;Classificação;Gráfico rápido;Histórico de dados;IEC 61850;Link;CDC
d0a72ebd8021430eb335ffc96d0a479f;1;R;Bit;TabLeituraBinDebug;Discrete input;50001;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 1 (CLCK);;;;;;;;;;;;;;;;;;
009da40df1c24355b2baafd6b414a78b;1;R;Bit;TabLeituraBinDebug;Discrete input;50002;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 2 (CONF);;;;;;;;;;;;;;;;;;
5273a20e4cf64a11acabd1a400602ca2;1;R;Bit;TabLeituraBinDebug;Discrete input;50003;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 3 (OIL);;;;;;;;;;;;;;;;;;
87db8266c7c44ec99f67bcdb07d4aad2;1;R;Bit;TabLeituraBinDebug;Discrete input;50004;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 4 (H2);;;;;;;;;;;;;;;;;;
8ec1d59b51a8457db671e48941838410;1;R;Bit;TabLeituraBinDebug;Discrete input;50005;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 5 (ALRM);;;;;;;;;;;;;;;;;;
6261dfa9a3324610b589bfe4b1144114;1;R;Bit;TabLeituraBinDebug;Discrete input;50006;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 6 (ADVC);;;;;;;;;;;;;;;;;;
065e9e6ee74648a8bf89010ece3c5c32;1;R;Bit;TabLeituraBinDebug;Discrete input;50007;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 7 (FACT);;;;;;;;;;;;;;;;;;
b31a3d7d49fc4a589e175d0df21930ce;1;R;Bit;TabLeituraBinDebug;Discrete input;50008;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 8 (CONF);;;;;;;;;;;;;;;;;;
482af19bfe95497e875ad140dfb4f3e9;1;R;Bit;TabLeituraBinDebug;Discrete input;50009;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 9 (LOG);;;;;;;;;;;;;;;;;;
d017e42913504d0e91a1a1f6d74e0f53;1;R;Bit;TabLeituraBinDebug;Discrete input;50010;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 10 (RLAY);;;;;;;;;;;;;;;;;;
aa13807584444d6aa46a0178dfa6d3ed;1;R;Bit;TabLeituraBinDebug;Discrete input;50011;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 11 (ANOU);;;;;;;;;;;;;;;;;;
b9985cff65f44aa4a83d51bfbfb72fb3;1;R;Bit;TabLeituraBinDebug;Discrete input;50012;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 12 (MFAC);;;;;;;;;;;;;;;;;;
5292c6f93f4d4f4caa49c1699e630bc9;1;R;Bit;TabLeituraBinDebug;Discrete input;50013;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 13 (CONF);;;;;;;;;;;;;;;;;;
3e330a3c91d94863b814d582da925219;1;R;Bit;TabLeituraBinDebug;Discrete input;50014;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 14 (CAL);;;;;;;;;;;;;;;;;;
7d7934ab587b493b960c9a40b1b0c543;1;R;Bit;TabLeituraBinDebug;Discrete input;50015;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 15 (SER);;;;;;;;;;;;;;;;;;
